79730.5 300
79254.3 300
66374.3 300
66253.9 300
64140 300
54677.6 300
52393.9 300
31244.7 300
29527.6 300
25095.6 300
18805.6 300
5987.99 300
2457.1 300
80026.8 300
78309.7 300
67557.7 300
66374.4 300
50923.1 300
50866.5 300
31113.1 300
16704.3 300
15144.6 300
14964.5 300
12774.6 300
6049.42 300
77950 300
65462.2 300
62762.7 300
59946 300
56760 300
55375.7 300
32497.8 300
31600.5 300
30106.6 300
25995.3 300
19588.3 300
19467.9 300
9388.99 300
80911.5 300
79610.2 300
67437.3 300
63725.9 300
53069.2 300
13758.7 300
6270.5 300
6056.55 300
80441.2 300
79254.7 300
66972 300
64800.3 300
29436 300
28838 300
24543.2 300
22927.2 300
17664.3 300
10986.1 300
6504.47 300
79708.1 300
64021.3 300
57597.8 300
57121.6 300
56700.5 300
54442.9 300
32437 300
30590.8 300
14782.4 300
54205.9 300
55735.6 300
27519.2 300
16166.7 300
8857.14 300
82.083 300
62161.1 300
62040.7 300
30756.4 300
27519.3 300
7223.31 300
1739.25 300
82.084 300
64080.1 300
62703.2 300
61137.7 300
60426 300
30816 300
25215 300
19707.4 300
16526.4 300
15807.7 300
14539.8 300
11405.7 300
9273.4 300
8299.06 300
80682.7 300
63123 300
51759 300
29999.2 300
8978.71 300
84953.1 300
84832.7 300
81730.5 300
66076 300
57716.8 300
51819.2 300
48721.5 300
26232.8 300
6566.19 300
1597.56 300
277.357 300
64262.9 300
59703.5 300
50982.6 300
54144.3 300
55496 300
30337.2 300
28778.4 300
21185.7 300
19288 300
16763.8 300
1597.57 300
64919.6 300
63183.2 300
56880.1 300
52834 300
51819.4 300
